userID,itemID,rating
105,54997,0.5714285714285714
105,55247,1.0
105,55269,0.42857142857142855
105,55721,0.7142857142857143
105,55765,0.5714285714285714
105,55820,0.5714285714285714
105,55908,0.42857142857142855
105,56174,0.7142857142857143
105,56367,0.5714285714285714
105,56757,0.7142857142857143
105,56782,0.8571428571428571
105,57669,0.5714285714285714
105,58025,0.5714285714285714
105,58559,0.5714285714285714
105,58803,0.7142857142857143
105,59315,0.5714285714285714
105,59369,0.5714285714285714
105,59387,0.5714285714285714
105,59784,0.5714285714285714
105,60069,1.0
105,60072,0.42857142857142855
105,60684,0.5714285714285714
105,60950,0.7142857142857143
105,61323,0.42857142857142855
105,62849,0.8571428571428571
105,63062,0.7142857142857143
105,63082,0.7142857142857143
105,63859,0.7142857142857143
105,63992,0.42857142857142855
105,64614,0.7142857142857143
105,64716,0.7142857142857143
105,64839,0.7142857142857143
105,64957,0.7142857142857143
105,64969,0.5714285714285714
105,66097,0.42857142857142855
105,67255,0.7142857142857143
105,67923,0.7142857142857143
105,68157,0.7142857142857143
105,68554,0.8571428571428571
105,68954,0.5714285714285714
105,69122,0.8571428571428571
105,69757,1.0
105,70286,0.7142857142857143
105,71033,0.7142857142857143
105,71535,0.7142857142857143
105,72011,0.5714285714285714
105,72641,0.7142857142857143
105,72998,0.7142857142857143
105,73017,1.0
105,74458,1.0
105,74789,0.7142857142857143
105,76093,1.0
105,76251,0.42857142857142855
105,77561,0.5714285714285714
105,79132,1.0
105,79357,0.5714285714285714
105,79702,0.7142857142857143
105,81564,0.42857142857142855
105,81591,0.8571428571428571
105,81845,0.7142857142857143
105,81847,0.7142857142857143
105,81932,0.7142857142857143
105,84152,0.8571428571428571
105,84954,0.5714285714285714
105,85414,0.5714285714285714
105,85774,0.8571428571428571
105,86320,1.0
105,86345,0.8571428571428571
105,86347,0.8571428571428571
105,86882,0.42857142857142855
105,88125,0.7142857142857143
105,88129,0.5714285714285714
105,88810,0.5714285714285714
105,89492,0.5714285714285714
105,89745,0.5714285714285714
105,89774,0.7142857142857143
105,89864,0.7142857142857143
105,91500,0.7142857142857143
105,91529,0.7142857142857143
105,91542,0.7142857142857143
105,92259,1.0
105,92535,0.8571428571428571
105,94677,0.7142857142857143
105,94959,0.7142857142857143
105,96610,0.7142857142857143
105,96829,1.0
105,97304,0.7142857142857143
105,97752,0.7142857142857143
105,97921,0.7142857142857143
105,98491,0.7142857142857143
105,99114,0.7142857142857143
105,102407,0.8571428571428571
105,104374,1.0
105,104841,0.7142857142857143
105,104879,0.8571428571428571
105,104913,0.7142857142857143
105,105844,0.7142857142857143
105,106100,0.8571428571428571
105,106487,0.5714285714285714
105,106696,0.5714285714285714
105,106782,0.7142857142857143
105,106918,0.7142857142857143
105,106920,1.0
105,108932,0.5714285714285714
105,109374,0.8571428571428571
105,109487,0.7142857142857143
105,111360,0.5714285714285714
105,111759,0.5714285714285714
105,112290,0.7142857142857143
105,112552,0.7142857142857143
105,112556,0.7142857142857143
105,112852,0.7142857142857143
105,115617,0.5714285714285714
105,116797,0.7142857142857143
105,117176,0.7142857142857143
105,118696,0.7142857142857143
105,120466,0.7142857142857143
105,122882,0.7142857142857143
105,134170,0.7142857142857143
105,134853,0.7142857142857143
105,138036,0.7142857142857143
105,150548,1.0
105,152081,0.8571428571428571
105,159817,1.0
105,163645,0.8571428571428571
105,170705,1.0
106,318,1.0
106,2571,1.0
106,2617,0.8
106,4993,1.0
106,5218,0.4
106,5952,1.0
106,6539,1.0
106,8368,1.0
106,31696,0.0
106,40815,1.0
106,41566,0.4
106,45722,1.0
106,47099,1.0
106,53125,1.0
106,59315,0.4
106,59501,0.4
106,59784,1.0
106,69844,1.0
106,72998,1.0
106,76175,0.2
106,81834,1.0
106,85414,0.2
106,86332,0.6
106,86880,0.6
106,88125,1.0
106,97938,0.8
106,106489,1.0
106,112852,0.4
107,1,0.5
107,2,1.0
107,11,1.0
107,62,1.0
107,104,0.0
107,105,0.5
107,111,0.5
107,140,0.5
107,141,1.0
107,150,1.0
107,153,0.0
107,160,0.5
107,161,0.5
107,185,0.5
107,208,0.0
107,231,0.0
107,253,0.5
107,266,0.5
107,292,0.5
107,296,0.0
107,316,0.0
107,318,1.0
107,329,0.0
107,344,0.0
107,349,0.5
107,410,0.0
107,434,0.0
107,590,1.0
108,25,0.6666666666666666
108,82,1.0
108,151,0.0
108,480,0.6666666666666666
108,497,0.3333333333333333
108,541,1.0
108,838,1.0
108,848,0.3333333333333333
108,926,0.3333333333333333
108,1079,1.0
108,1095,0.0
108,1097,1.0
108,1204,1.0
108,1270,1.0
108,1721,0.6666666666666666
108,1917,0.0
108,1959,1.0
108,1968,0.6666666666666666
108,2395,1.0
108,2571,1.0
108,2926,0.3333333333333333
108,2947,0.3333333333333333
108,3072,0.3333333333333333
108,3512,0.3333333333333333
108,3978,0.6666666666666666
108,4027,1.0
108,4144,0.6666666666666666
108,4159,0.0
108,4246,1.0
108,4308,1.0
108,4878,1.0
108,4889,0.3333333333333333
108,4975,0.6666666666666666
108,4992,0.6666666666666666
108,4993,0.3333333333333333
108,4994,0.3333333333333333
108,5135,0.6666666666666666
108,5218,0.6666666666666666
108,5309,0.3333333333333333
108,5316,0.6666666666666666
108,5349,1.0
108,5378,0.3333333333333333
108,5380,1.0
108,5445,1.0
108,5673,1.0
108,5812,1.0
108,5881,1.0
108,5945,1.0
108,5989,1.0
109,6,0.3333333333333333
109,11,0.6666666666666666
109,14,0.6666666666666666
109,18,0.3333333333333333
109,31,0.3333333333333333
109,39,0.3333333333333333
109,45,0.3333333333333333
109,47,0.3333333333333333
109,50,0.6666666666666666
109,52,0.3333333333333333
109,62,1.0
109,76,0.3333333333333333
109,104,0.0
109,110,1.0
109,122,0.3333333333333333
109,135,0.3333333333333333
109,144,0.3333333333333333
109,151,0.6666666666666666
109,154,0.3333333333333333
109,161,0.3333333333333333
109,163,0.3333333333333333
109,165,0.3333333333333333
109,168,0.3333333333333333
109,173,0.0
109,175,1.0
109,216,0.0
109,223,0.3333333333333333
109,230,0.3333333333333333
109,231,0.3333333333333333
109,233,0.3333333333333333
109,235,0.3333333333333333
109,246,0.3333333333333333
109,249,0.6666666666666666
109,252,0.3333333333333333
109,253,0.3333333333333333
109,256,0.3333333333333333
109,266,0.3333333333333333
109,272,0.3333333333333333
109,273,0.3333333333333333
109,288,1.0
109,290,0.3333333333333333
109,296,1.0
109,300,0.3333333333333333
109,318,1.0
109,329,0.0
109,346,0.6666666666666666
109,347,0.3333333333333333
109,348,0.3333333333333333
109,349,0.3333333333333333
109,353,0.3333333333333333
109,354,0.3333333333333333
109,355,0.3333333333333333
109,356,1.0
109,357,0.6666666666666666
109,361,0.3333333333333333
109,364,0.3333333333333333
109,367,0.3333333333333333
109,370,0.3333333333333333
109,377,0.3333333333333333
109,380,0.3333333333333333
109,410,0.3333333333333333
109,432,0.3333333333333333
109,442,0.3333333333333333
109,454,0.3333333333333333
109,457,0.6666666666666666
109,477,0.3333333333333333
109,480,0.3333333333333333
109,490,0.3333333333333333
109,500,0.3333333333333333
109,507,0.6666666666666666
109,516,0.3333333333333333
109,524,0.3333333333333333
109,527,0.3333333333333333
109,535,0.3333333333333333
109,540,0.3333333333333333
109,543,0.3333333333333333
109,551,0.3333333333333333
109,553,1.0
109,555,0.6666666666666666
109,586,0.3333333333333333
109,588,0.3333333333333333
109,589,0.3333333333333333
109,590,0.3333333333333333
109,592,0.6666666666666666
109,593,0.6666666666666666
109,597,0.3333333333333333
109,610,0.3333333333333333
109,733,0.3333333333333333
109,743,0.3333333333333333
109,778,0.6666666666666666
109,780,0.3333333333333333
109,788,0.3333333333333333
109,802,0.6666666666666666
109,805,0.6666666666666666
109,852,0.3333333333333333
109,1015,0.3333333333333333
109,1020,0.3333333333333333
109,1021,0.3333333333333333
109,1027,0.3333333333333333
109,1032,0.3333333333333333
109,1033,0.3333333333333333
110,111,0.75
110,227,0.0
110,296,0.875
110,527,0.75
110,541,0.75
110,608,0.875
110,909,0.75
110,910,0.875
110,996,0.5
110,1089,0.75
110,1193,0.75
110,1198,0.625
110,1208,0.75
110,1222,0.75
110,1276,1.0
110,1279,0.875
110,1281,0.875
110,1882,0.125
110,2028,0.625
110,2384,0.5
110,2428,0.125
110,2468,0.5
110,2571,0.75
110,2692,0.75
110,2762,0.5
110,2788,0.875
110,2858,0.875
110,2959,0.875
110,3268,0.5
110,3462,0.625
110,3629,0.75
110,3949,0.75
110,4011,0.625
110,4881,0.75
110,4973,1.0
110,5459,0.375
110,6016,0.875
110,7160,0.625
110,7173,0.5
110,8014,0.75
110,27773,0.75
110,46578,0.625
111,5,0.6666666666666666
111,16,0.8888888888888888
111,24,0.4444444444444444
111,39,0.7777777777777778
111,65,0.6666666666666666
111,104,0.6666666666666666
111,145,0.7777777777777778
111,180,0.4444444444444444
111,193,0.5555555555555556
111,203,0.6666666666666666
111,318,0.8888888888888888
111,327,0.4444444444444444
111,356,1.0
111,364,0.6666666666666666
111,410,0.7777777777777778
111,480,0.4444444444444444
111,500,0.7777777777777778
111,585,0.4444444444444444
111,595,0.5555555555555556
111,719,0.7777777777777778
111,784,0.4444444444444444
111,837,0.7777777777777778
111,1032,0.6666666666666666
111,1036,0.3333333333333333
111,1060,0.1111111111111111
111,1088,0.5555555555555556
111,1197,0.6666666666666666
111,1206,0.2222222222222222
111,1367,0.4444444444444444
111,1485,0.6666666666666666
111,1517,0.7777777777777778
111,1562,0.5555555555555556
111,1566,0.6666666666666666
111,1569,0.6666666666666666
111,1588,0.6666666666666666
111,1644,0.0
111,1676,0.3333333333333333
111,1682,0.7777777777777778
111,1702,0.7777777777777778
111,1704,0.7777777777777778
111,1721,0.7777777777777778
111,1777,0.6666666666666666
111,1884,0.5555555555555556
111,1895,0.7777777777777778
111,1907,0.6666666666666666
111,1911,0.6666666666666666
111,2005,0.3333333333333333
111,2078,0.6666666666666666
111,2081,0.5555555555555556
111,2124,0.7777777777777778
111,2125,0.6666666666666666
111,2145,0.5555555555555556
111,2167,0.6666666666666666
111,2294,0.4444444444444444
111,2329,0.6666666666666666
111,2335,0.6666666666666666
111,2355,0.7777777777777778
111,2428,0.4444444444444444
111,2447,0.7777777777777778
111,2485,0.7777777777777778
111,2541,0.7777777777777778
111,2571,0.0
111,2617,0.6666666666666666
111,2683,0.5555555555555556
111,2694,0.5555555555555556
111,2701,0.7777777777777778
111,2717,0.4444444444444444
111,2858,0.7777777777777778
111,2918,0.6666666666666666
111,2959,1.0
111,2987,0.6666666666666666
111,3052,1.0
111,3174,0.7777777777777778
111,3175,0.6666666666666666
111,3177,0.7777777777777778
111,3186,0.7777777777777778
111,3210,0.3333333333333333
111,3247,0.6666666666666666
111,3253,1.0
111,3254,0.6666666666666666
111,3255,0.7777777777777778
111,3273,0.0
111,3275,1.0
111,3301,0.7777777777777778
111,3408,0.6666666666666666
111,3489,0.6666666666666666
111,3535,0.6666666666666666
111,3646,0.3333333333333333
111,3752,0.5555555555555556
111,3785,0.4444444444444444
111,3821,0.2222222222222222
111,3825,0.5555555555555556
111,3861,0.4444444444444444
111,3897,0.7777777777777778
111,3948,0.1111111111111111
111,3949,0.5555555555555556
111,3980,0.6666666666666666
111,3988,0.6666666666666666
111,4011,0.5555555555555556
111,4015,0.6666666666666666
111,4016,0.4444444444444444
111,4018,0.6666666666666666
111,4025,0.6666666666666666
111,4054,0.4444444444444444
111,4068,0.7777777777777778
111,4148,0.0
111,4149,0.4444444444444444
111,4226,0.6666666666666666
111,4239,0.5555555555555556
111,4247,0.5555555555555556
111,4255,0.3333333333333333
111,4262,0.3333333333333333
111,4270,0.6666666666666666
111,4299,0.6666666666666666
111,4306,0.5555555555555556
111,4308,0.4444444444444444
111,4340,0.3333333333333333
111,4367,0.6666666666666666
111,4388,0.0
111,4447,0.6666666666666666
111,4448,0.5555555555555556
111,4545,0.6666666666666666
111,4649,0.8888888888888888
111,4700,0.5555555555555556
111,4718,0.3333333333333333
111,4734,0.5555555555555556
111,4816,0.5555555555555556
111,4865,0.5555555555555556
111,4878,0.7777777777777778
111,4886,0.5555555555555556
111,4890,0.5555555555555556
111,4896,0.7777777777777778
111,4989,1.0
111,4995,0.7777777777777778
111,5025,0.5555555555555556
111,5110,0.8888888888888888
111,5218,0.6666666666666666
111,5283,0.8888888888888888
111,5363,0.5555555555555556
111,5445,0.3333333333333333
111,5449,0.5555555555555556
111,5481,0.6666666666666666
111,5501,0.6666666666666666
111,5620,0.5555555555555556
111,5630,0.0
111,5785,1.0
111,5810,0.7777777777777778
111,5942,0.5555555555555556
111,5943,0.5555555555555556
111,5991,0.4444444444444444
111,6003,0.7777777777777778
111,6006,0.4444444444444444
111,6155,0.7777777777777778
111,6187,0.6666666666666666
111,6188,0.8888888888888888
111,6287,0.6666666666666666
111,6297,0.6666666666666666
111,6373,0.5555555555555556
111,6377,0.7777777777777778
111,6482,0.2222222222222222
111,6503,0.6666666666666666
111,6539,0.5555555555555556
111,6548,0.6666666666666666
111,6564,0.6666666666666666
111,6586,0.2222222222222222
111,6764,0.5555555555555556
111,6863,0.5555555555555556
111,6874,0.6666666666666666
111,6888,0.0
111,6936,0.7777777777777778
111,6944,0.7777777777777778
111,6952,0.0
111,6957,0.0
111,7160,0.4444444444444444
111,7293,0.8888888888888888
111,7317,0.5555555555555556
111,7325,0.5555555555555556
111,7346,0.6666666666666666
111,7347,0.0
111,7361,0.6666666666666666
111,7439,0.5555555555555556
111,7451,0.7777777777777778
111,8361,0.2222222222222222
111,8368,0.7777777777777778
111,8376,0.5555555555555556
111,8528,0.8888888888888888
111,8533,0.4444444444444444
111,8807,0.8888888888888888
111,8814,0.5555555555555556
111,8917,0.6666666666666666
111,8950,0.5555555555555556
111,8957,0.0
111,8984,0.7777777777777778
111,27706,0.5555555555555556
111,30793,0.2222222222222222
111,30825,0.0
111,31433,0.6666666666666666
111,31696,0.5555555555555556
111,32598,0.5555555555555556
111,33615,0.6666666666666666
111,33646,0.8888888888888888
111,33794,0.3333333333333333
111,34162,0.8888888888888888
111,34520,0.4444444444444444
111,35836,0.6666666666666666
111,37384,1.0
111,37729,0.4444444444444444
111,39446,0.0
111,39715,0.0
111,40815,0.7777777777777778
111,40819,0.7777777777777778
111,41573,0.6666666666666666
111,42725,0.5555555555555556
111,44004,0.7777777777777778
111,44022,0.5555555555555556
111,44972,0.0
111,45447,0.7777777777777778
111,45501,0.6666666666666666
111,45672,0.5555555555555556
111,45722,0.5555555555555556
111,46970,1.0
111,46972,0.6666666666666666
111,47122,0.7777777777777778
111,47518,0.6666666666666666
111,48394,0.5555555555555556
111,48516,0.8888888888888888
111,48520,0.7777777777777778
111,48780,0.7777777777777778
111,49286,0.8888888888888888
111,49396,0.7777777777777778
111,50872,0.5555555555555556
111,51086,0.0
111,51662,0.7777777777777778
111,52245,0.6666666666666666
111,52281,0.5555555555555556
111,52973,0.6666666666666666
111,53121,0.3333333333333333
111,53125,0.6666666666666666
111,53460,0.6666666666666666
111,53519,0.5555555555555556
111,53953,0.0
111,53993,0.3333333333333333
111,54001,0.7777777777777778
111,54004,0.8888888888888888
111,54190,0.7777777777777778
111,54286,0.5555555555555556
111,54503,0.8888888888888888
111,55276,0.7777777777777778
111,56757,0.6666666666666666
111,56775,0.6666666666666666
111,56949,0.4444444444444444
111,58156,0.6666666666666666
111,58559,0.7777777777777778
111,58998,1.0
111,59022,0.5555555555555556
111,59258,0.7777777777777778
111,59315,0.3333333333333333
111,59784,0.4444444444444444
111,60069,0.6666666666666666
111,60126,0.5555555555555556
111,60756,1.0
111,61024,1.0
111,61132,0.6666666666666666
111,61323,0.4444444444444444
111,62155,0.5555555555555556
111,62434,0.6666666666666666
111,63131,0.7777777777777778
111,63992,0.2222222222222222
111,64839,0.7777777777777778
111,65216,0.6666666666666666
111,65230,0.4444444444444444
111,66203,0.4444444444444444
111,67087,0.6666666666666666
111,67255,0.5555555555555556
111,68157,0.8888888888888888
111,68554,0.7777777777777778
111,68954,0.7777777777777778
111,69122,0.8888888888888888
111,69406,0.6666666666666666
111,69436,0.7777777777777778
111,69844,0.7777777777777778
111,70183,0.5555555555555556
111,71057,0.2222222222222222
111,71535,0.6666666666666666
111,71838,0.5555555555555556
111,72998,0.3333333333333333
111,73017,0.6666666666666666
111,74458,0.6666666666666666
111,74946,0.6666666666666666
111,76077,0.8888888888888888
111,76251,0.6666666666666666
111,76293,0.5555555555555556
111,79132,0.8888888888888888
111,79134,1.0
111,79428,0.5555555555555556
111,79592,0.5555555555555556
111,79702,0.6666666666666666
111,80463,0.6666666666666666
111,80489,0.5555555555555556
111,81156,1.0
111,81229,0.7777777777777778
111,81564,0.3333333333333333
111,81834,0.7777777777777778
111,82852,0.1111111111111111
111,83134,0.5555555555555556
111,83349,0.6666666666666666
111,84152,0.5555555555555556
111,84374,0.4444444444444444
111,84772,0.5555555555555556
111,85367,1.0
111,86293,0.6666666666666666
111,86833,0.8888888888888888
111,86911,0.6666666666666666
111,87529,1.0
111,87869,0.7777777777777778
111,88125,0.7777777777777778
111,88405,0.5555555555555556
111,91104,0.2222222222222222
111,91542,0.7777777777777778
111,91658,0.6666666666666666
111,93270,0.2222222222222222
111,93326,0.6666666666666666
111,93510,1.0
111,94478,0.7777777777777778
111,94777,0.1111111111111111
111,95441,0.4444444444444444
111,95543,0.5555555555555556
111,95720,0.7777777777777778
111,96110,0.5555555555555556
111,96588,0.8888888888888888
111,97836,0.6666666666666666
111,97913,0.6666666666666666
111,99007,0.3333333333333333
111,99114,0.7777777777777778
111,99117,0.5555555555555556
111,102123,0.8888888888888888
111,102407,0.6666666666666666
111,102481,0.8888888888888888
111,102686,0.6666666666666666
111,102903,1.0
111,103335,0.7777777777777778
111,103372,0.6666666666666666
111,104211,0.8888888888888888
111,104241,0.4444444444444444
111,106782,1.0
111,106916,0.6666666666666666
111,106918,0.7777777777777778
111,108156,0.6666666666666666
111,110771,0.8888888888888888
111,111113,0.7777777777777778
111,111617,1.0
111,111659,0.4444444444444444
111,112138,0.8888888888888888
111,112556,0.7777777777777778
111,112852,0.8888888888888888
111,115617,0.5555555555555556
111,119141,0.8888888888888888
111,119145,1.0
111,119155,0.6666666666666666
111,122896,0.6666666666666666
111,122900,0.5555555555555556
111,122918,0.7777777777777778
111,126548,0.8888888888888888
111,130520,0.8888888888888888
111,131013,1.0
111,133419,0.6666666666666666
111,134393,0.5555555555555556
111,134853,0.4444444444444444
111,135137,0.7777777777777778
111,135436,0.4444444444444444
111,135861,0.3333333333333333
111,135887,0.6666666666666666
111,136598,0.7777777777777778
111,140715,0.8888888888888888
111,148626,1.0
111,149352,0.7777777777777778
111,149354,0.7777777777777778
111,150548,0.8888888888888888
111,152081,0.4444444444444444
111,157296,0.8888888888888888
111,157699,0.8888888888888888
111,158872,0.0
111,159093,0.8888888888888888
111,161131,0.8888888888888888
111,166461,0.8888888888888888
111,166534,0.0
111,167746,0.6666666666666666
111,168248,0.7777777777777778
111,176101,0.7777777777777778
112,1,0.5555555555555556
112,2,0.2222222222222222
112,6,0.8888888888888888
112,16,0.8888888888888888
112,17,0.0
112,19,0.7777777777777778
112,21,0.3333333333333333
112,25,0.4444444444444444
112,39,0.0
112,50,1.0
112,62,0.7777777777777778
112,110,0.6666666666666666
112,141,0.7777777777777778
112,150,0.7777777777777778
112,161,0.2222222222222222
112,185,0.3333333333333333
112,208,0.4444444444444444
112,253,0.8888888888888888
112,260,1.0
112,288,0.7777777777777778
112,292,0.7777777777777778
112,300,0.0
112,329,0.4444444444444444
112,339,0.2222222222222222
112,356,0.6666666666666666
112,357,0.0
112,434,0.0
112,454,0.7777777777777778
112,480,1.0
112,508,0.8888888888888888
112,551,0.6666666666666666
112,593,0.7777777777777778
112,780,1.0
112,788,0.2222222222222222
112,1196,1.0
112,1198,1.0
112,1210,1.0
112,1270,0.7777777777777778
112,1356,0.7777777777777778
112,2028,1.0
112,3147,1.0
112,3717,0.7777777777777778
112,4993,1.0
112,5952,1.0
112,7153,1.0
112,58559,1.0
112,68954,0.7777777777777778
112,70286,0.6666666666666666
112,72998,0.7777777777777778
112,79132,0.8888888888888888
112,99114,0.7777777777777778
112,115617,0.6666666666666666
113,11,0.5
113,25,0.0
113,46,0.5
113,74,0.5
113,111,0.75
113,207,0.5
113,222,0.75
113,260,0.75
113,265,1.0
113,293,1.0
113,351,1.0
113,356,0.75
113,357,0.75
113,490,0.5
113,509,1.0
113,539,0.5
113,543,0.25
113,587,0.5
113,593,0.75
113,597,0.75
113,804,0.5
113,838,0.75
113,902,1.0
113,903,0.75
113,904,1.0
113,912,1.0
113,915,1.0
113,916,1.0
113,932,1.0
113,933,1.0
113,969,1.0
113,1018,0.5
113,1073,1.0
113,1077,0.5
113,1086,0.75
113,1094,1.0
113,1129,0.75
113,1183,1.0
113,1230,1.0
113,1232,0.25
113,1235,1.0
113,1244,0.75
113,1247,0.75
113,1265,0.5
113,1276,0.75
113,1286,0.75
113,1357,1.0
113,1459,0.25
113,1617,1.0
113,1639,0.25
113,1645,0.0
113,1680,0.5
113,1683,1.0
113,1721,0.75
113,1735,0.25
113,1944,0.75
113,1955,0.75
113,1997,0.75
113,2067,1.0
113,2076,0.75
113,2080,1.0
113,2135,1.0
113,2184,0.75
113,2340,0.0
113,2424,0.5
113,2583,1.0
113,2699,0.0
113,2724,0.25
113,2752,0.5
113,2764,1.0
113,2791,0.0
113,3044,0.5
113,3099,1.0
113,3108,0.25
113,3168,0.75
113,3244,0.5
113,3296,1.0
113,3359,0.75
113,3451,1.0
113,3468,0.75
113,3476,0.75
113,3498,0.75
113,3504,0.75
113,3551,0.75
113,3556,0.5
113,3668,1.0
113,3706,0.75
113,3735,0.75
113,3755,0.0
113,3824,0.25
113,3831,1.0
113,4007,0.75
113,4040,0.5
113,4041,1.0
113,4062,1.0
113,4084,0.0
113,4090,0.5
113,4128,0.5
114,593,0.4
114,1210,0.6
114,2291,0.8
114,3147,0.8
114,4306,0.0
114,4896,0.8
114,5816,0.8
114,6377,0.4
114,8636,1.0
114,8961,0.6
114,40815,0.6
114,52722,1.0
114,79702,0.6
114,81834,0.4
114,106782,1.0
114,122882,0.4
114,122886,0.2
114,127198,0.6
114,152081,0.6
115,32,1.0
115,34,0.25
115,110,0.5
115,112,0.25
115,153,0.5
115,196,0.75
115,260,1.0
115,296,1.0
115,364,0.75
115,368,0.75
115,370,0.75
115,383,0.25
115,457,0.75
115,480,1.0
115,588,0.75
115,589,1.0
115,590,0.5
115,594,0.5
115,595,0.75
115,736,0.0
115,780,0.25
115,919,0.75
115,1196,1.0
115,1198,0.75
115,1208,1.0
115,1222,1.0
115,1241,0.0
115,1266,1.0
115,1339,0.25
115,1377,0.0
115,1379,1.0
115,1387,1.0
115,1391,0.25
115,1407,1.0
115,1562,0.25
115,1580,0.75
115,1610,1.0
115,1614,0.5
115,1617,0.75
115,1645,0.75
115,1682,0.75
115,1717,0.75
115,1777,0.5
115,1907,1.0
115,1923,1.0
115,2002,0.5
115,2027,0.25
115,2028,1.0
115,2148,0.75
115,2273,0.75
115,2321,0.75
115,2325,0.75
115,2394,0.5
115,2423,1.0
115,2427,0.25
115,2571,0.5
115,2617,0.75
115,2687,0.5
115,2688,0.75
115,2694,0.25
115,2700,0.75
115,2701,0.25
115,2719,0.5
115,2723,0.75
115,2762,0.5
115,2770,0.5
115,2841,0.75
115,2858,0.0
115,2916,0.5
115,2921,1.0
115,2947,0.75
115,2995,0.5
115,3114,1.0
115,3146,0.75
115,3175,0.75
115,3264,0.75
115,3273,0.75
115,3301,0.75
115,3354,0.5
115,3499,1.0
115,3508,1.0
115,3578,1.0
115,3671,1.0
115,3751,0.5
115,3752,0.75
115,3793,1.0
116,3,0.6666666666666666
116,47,0.6666666666666666
116,150,0.1111111111111111
116,160,0.7777777777777778
116,161,0.8888888888888888
116,165,0.6666666666666666
116,339,0.8888888888888888
116,350,0.7777777777777778
116,367,1.0
116,457,0.5555555555555556
116,480,0.7777777777777778
116,527,0.3333333333333333
116,541,1.0
116,586,0.6666666666666666
116,597,0.8888888888888888
116,736,0.7777777777777778
116,780,0.4444444444444444
116,899,0.5555555555555556
116,920,0.1111111111111111
116,1029,0.5555555555555556
116,1035,1.0
116,1036,0.6666666666666666
116,1088,0.8888888888888888
116,1101,1.0
116,1183,0.5555555555555556
116,1193,0.7777777777777778
116,1198,1.0
116,1219,0.4444444444444444
116,1247,0.3333333333333333
116,1270,0.8888888888888888
116,1276,0.6666666666666666
116,1291,0.7777777777777778
116,1293,0.6666666666666666
116,1299,0.2222222222222222
116,1339,0.7777777777777778
116,1393,0.4444444444444444
116,1407,0.6666666666666666
116,1562,0.5555555555555556
116,1597,0.7777777777777778
116,1704,0.6666666666666666
116,1721,0.7777777777777778
116,1954,0.5555555555555556
116,1961,0.8888888888888888
116,2000,0.7777777777777778
116,2006,1.0
116,2054,0.3333333333333333
116,2115,0.8888888888888888
116,2406,0.8888888888888888
116,2605,0.7777777777777778
116,2617,0.3333333333333333
116,2683,0.0
116,2716,0.6666666666666666
116,2724,1.0
116,2915,0.5555555555555556
116,3072,0.4444444444444444
116,4963,0.7777777777777778
116,5349,0.6666666666666666
116,5995,0.6666666666666666
116,8360,0.7777777777777778
116,30749,0.8888888888888888
117,2,0.3333333333333333
117,5,0.3333333333333333
117,10,0.3333333333333333
117,11,0.6666666666666666
117,17,0.3333333333333333
117,19,0.0
117,26,0.6666666666666666
117,31,0.3333333333333333
117,32,0.3333333333333333
117,39,0.3333333333333333
117,41,0.6666666666666666
117,47,0.6666666666666666
117,48,0.3333333333333333
117,50,0.6666666666666666
117,60,0.3333333333333333
117,62,0.6666666666666666
117,73,0.6666666666666666
117,105,0.3333333333333333
117,110,1.0
117,141,0.6666666666666666
117,151,0.3333333333333333
117,160,0.3333333333333333
117,165,0.3333333333333333
117,168,0.3333333333333333
117,172,0.3333333333333333
117,185,0.3333333333333333
117,186,0.3333333333333333
117,193,0.0
117,204,0.3333333333333333
117,225,0.3333333333333333
117,231,0.0
117,235,0.3333333333333333
117,237,0.3333333333333333
117,249,0.6666666666666666
117,252,0.6666666666666666
117,253,0.6666666666666666
117,256,0.3333333333333333
117,272,0.6666666666666666
117,273,0.3333333333333333
117,282,0.3333333333333333
117,288,0.0
117,292,0.6666666666666666
117,293,0.3333333333333333
117,296,0.6666666666666666
117,300,0.6666666666666666
117,316,0.3333333333333333
117,317,0.3333333333333333
117,333,0.3333333333333333
117,339,0.3333333333333333
117,344,0.0
117,350,0.3333333333333333
117,353,0.3333333333333333
117,356,0.6666666666666666
117,357,0.3333333333333333
117,362,0.6666666666666666
117,377,0.3333333333333333
117,420,0.3333333333333333
117,434,0.3333333333333333
117,440,0.6666666666666666
117,442,0.3333333333333333
117,474,0.3333333333333333
117,475,0.3333333333333333
117,491,1.0
117,497,0.6666666666666666
117,500,0.6666666666666666
117,508,0.3333333333333333
117,515,0.6666666666666666
117,520,0.3333333333333333
117,524,0.3333333333333333
117,529,0.3333333333333333
117,531,0.3333333333333333
117,539,0.6666666666666666
117,551,0.6666666666666666
117,552,0.6666666666666666
117,553,0.6666666666666666
117,555,0.0
117,585,0.3333333333333333
117,586,0.6666666666666666
117,587,0.6666666666666666
117,589,0.6666666666666666
117,590,0.6666666666666666
117,593,1.0
117,596,0.6666666666666666
117,597,0.3333333333333333
117,608,0.3333333333333333
117,610,0.3333333333333333
117,616,0.6666666666666666
117,648,0.3333333333333333
117,653,0.3333333333333333
117,661,0.3333333333333333
117,708,0.3333333333333333
117,719,0.6666666666666666
117,733,0.3333333333333333
117,745,0.6666666666666666
117,762,0.3333333333333333
117,778,0.3333333333333333
117,780,0.3333333333333333
117,782,0.3333333333333333
117,783,0.6666666666666666
117,786,0.3333333333333333
117,788,0.3333333333333333
